match_no,batting_team,batting_side,overs,runs,"bowler_to_batsman, runs",commentary
12,SL,2,3.3,1lb,"Hasan Ali to Dhananjaya, 1 leg bye","fullish ball on off but angling into leg. He tries to flick, misses, hits the pad. Appeal for lbw but not given, and they pinch a leg bye. Ball definitely going down leg. Impact, too, might've been outside leg"
12,SL,2,3.4,4,"Hasan Ali to Nissanka, FOUR runs","counter-attacking! Full ball swinging into his pads, and Nissanka offers a flourish of his wrists to hammer a flicked shot behind square for four."
12,SL,2,3.5,4,"Hasan Ali to Nissanka, FOUR runs","the incoming player into the XI is not having a good start as Nissanka deposits another four, this time in front of square on the leg side. Short-ish ball, but not having the bounce of the other two bowlers. Nissanka swivels and pulls along the ground through midwicket"
12,SL,2,3.6,1,"Hasan Ali to Nissanka, 1 run",fullish on off. Nurdled with soft hands to short cover and off they go for a single
12,SL,2,4.1,1,"Haris Rauf to Nissanka, 1 run","fullish, just outside off. Flayed away from his body to backward point"
12,SL,2,4.2,0,"Haris Rauf to Dhananjaya, no run","full ball just outside off. Bit of swing away. Driven well, but straight to mid off"
12,SL,2,4.3,2,"Haris Rauf to Dhananjaya, 2 runs","short ball, bit wide outside off. Drags a pull, albeit mistimed, to deep midwicket. Hasnain puts in a diving effort to drag the ball back into play"
12,SL,2,4.4,4,"Haris Rauf to Dhananjaya, FOUR runs","deposited! He couldn't in the previous delivery, but does it this time. Another short-ish ball just outside off, and DDS plays an exquisite dragged pull to deep midwicket"
12,SL,2,4.5,0,"Haris Rauf to Dhananjaya, no run",stump to stump line. Fullish on off. Full face of the bat in his defensive shot back to Rauf
12,SL,2,4.6,W,"Haris Rauf to Dhananjaya, OUT","done in by the extra pace! Good length ball angling into middle stump and de Silva has to offer a shot before he expected it. Tries to punch it leg side but the ball hits the face of the bat and goes high up in the air for mid off to run in and take the catch. 147kph, de Silva was definitely surprised by how quickly it got to him"
12,SL,2,5.1,0,"Hasan Ali to Nissanka, no run","full ball on middle, and driven to mid on's right. Bit of swing into the batter."
12,SL,2,5.2,0,"Hasan Ali to Nissanka, no run","good length ball, just outside off. Well cut, but only to point"
12,SL,2,5.3,4,"Hasan Ali to Nissanka, FOUR runs","gets in position early! Short ball, on off, Nissanka pirouettes on his toes and pulls it to the region behind square on the leg side. Again rolling his wrists to ensure it goes over the square-leg umpire"
12,SL,2,5.4,0,"Hasan Ali to Nissanka, no run",good length ball just outside off. Pace off this time. Slapped to the packed off-side region
12,SL,2,5.5,4,"Hasan Ali to Nissanka, FOUR runs","swiped across the line and gets this shot into the gap at deep midwicket. But Rauf runs towards the boundary line and parries the ball back in. However, he can't stop the inertia of the ball, and it keeps rolling towards the boundary. Rauf dives back into the field of play and tries to flick it in once more, but the umpire says that's four since the boundary skirting had moved after hitting Rauf, and if it hadn't, then the ball would've hit the line for sure."
12,SL,2,5.6,0,"Hasan Ali to Nissanka, no run",fullish on middle stump. Tapped towards the non-striker
12,SL,2,6.1,1,"Nawaz to Rajapaksa, 1 run","full ball outside off, from over the stumps. Batter gets low, and plays a paddle past the keeper's right to fine leg"
12,SL,2,6.2,1,"Nawaz to Nissanka, 1 run",around the stumps to the right-hander. Full just outside off. Caresses a drive to long off
12,SL,2,6.3,2,"Nawaz to Rajapaksa, 2 runs","good length ball, just outside off but turning in. Bhanuka doesn't commit to a shot early, waits for it to get to him, and then plays a late dab past short third. Fielder runs to intercept the boundary"
12,SL,2,6.4,2,"Nawaz to Rajapaksa, 2 runs","rotating the strike well in this over, these two. Full ball just outside off. Flays a drive behind square, although he tried to play it towards cover. Rauf at deep point delivers a flat throw at the top of the stumps at the batter's end, but Rajapaksa is in"
12,SL,2,6.5,1,"Nawaz to Rajapaksa, 1 run",another late dab to short third for a quick run
12,SL,2,6.6,1,"Nawaz to Nissanka, 1 run",length ball on off. Punched to long on for a jogging single. Eight off the over with zero risk
12,SL,2,7.1,1,"Usman Qadir to Nissanka, 1 run",full ball on off. Nice dip after offering some loop. Minimal turn away. Fended to the off side
12,SL,2,7.2,0,"Usman Qadir to Rajapaksa, no run",good length ball on off. Googly going away. Rajapaksa tries to cut and very nearly chops it onto his stumps!
12,SL,2,7.3,0,"Usman Qadir to Rajapaksa, no run",full ball on middle. Googly takes it across the batter. Pulls out of offering any shot
12,SL,2,7.4,6,"Usman Qadir to Rajapaksa, SIX runs","high-risk, high-reward! Tosses it up a bit more. Full, and a bit wide outside off. Rajapaksa gets low, down on one knee, and slogs it to deep midwicket for half a dozen. Clattered it even before we could see which direction the ball was turning."
12,SL,2,7.5,0,"Usman Qadir to Rajapaksa, no run",full ball on middle. Googly turns away slightly with Rajapaksa trying to poke at it. Whizzing past the edge but no impact. Caught behind appeal turned down
12,SL,2,7.6,1,"Usman Qadir to Rajapaksa, 1 run","flatter. Length ball on middle and off. Cut to point, hurried into that shot"
12,SL,2,8.1,0,"Nawaz to Rajapaksa, no run","Rajapaksa gets a life! Full ball on off and middle. Batter comes down the track to drive. Ball goes past the edge with the arm, and Rizzy can't grab it on his first attempt! Would've definitely been stumped out had Rizwan's grab been better"
12,SL,2,8.2,0,"Nawaz to Rajapaksa, no run",full ball on middle stump. Defended off the front foot
12,SL,2,8.3,1,"Nawaz to Rajapaksa, 1 run",full on middle stump. Continuing around the stumps. Driven to mid on
12,SL,2,8.4,1,"Nawaz to Nissanka, 1 run",full on off stump. Takes a step down and works it gently to the right of long on for a single
12,SL,2,8.5,1,"Nawaz to Rajapaksa, 1 run",full ball on middle and off. Sticks the bat out after putting a stride in to defend. Tapped to the off side
12,SL,2,8.6,1,"Nawaz to Nissanka, 1 run",full ball on off stump. Defended but with the bat's face slightly closed. Nudged to the leg side
12,SL,2,9.1,1,"Usman Qadir to Nissanka, 1 run",full and wide outside off stump. Legbreak drive to wide long off for a single
12,SL,2,9.2,6,"Usman Qadir to Rajapaksa, SIX runs","easy, peasy, Japan-easy! Half-tracker on middle, and the googly turning away actually helps the batter free his arms the way he wants to. Pulls it as if he was hitting a medium-pacer, and this has gone into the second tier at wide long on"
12,SL,2,9.3,1,"Usman Qadir to Rajapaksa, 1 run","in the air but falls a few metres short of deep square leg. Tosses it up, ends up as a dipping full toss on leg. The sweep takes the edge but he survives"
12,SL,2,9.4,2,"Usman Qadir to Nissanka, 2 runs",length ball on middle. The legbreak is worked off his back foot to midwicket with soft hands. The lack of pace off the bat allows them to take the second
12,SL,2,9.5,0,"Usman Qadir to Nissanka, no run",length ball on off. Backs away and slaps a cut in front of square
12,SL,2,9.6,1,"Usman Qadir to Nissanka, 1 run",works this length ball from near his hips behind square past short fine for a single. Drinks
12,SL,2,10.1,1,"Nawaz to Nissanka, 1 run","good length, just outside off stump. Flicked off the back foot to deep midwicket"
12,SL,2,10.2,0,"Nawaz to Rajapaksa, no run",full on middle and off. Tapped with gentle hands to midwicket. Can't get the gap though
12,SL,2,10.3,1,"Nawaz to Rajapaksa, 1 run",length ball on middle and leg. Comes down the ground and taps it to the leg side
12,SL,2,10.4,1,"Nawaz to Nissanka, 1 run","fullish on off. Backs away and swipes across the line. To deep midwicket, where there is protection"
12,SL,2,10.5,1,"Nawaz to Rajapaksa, 1 run",full ball on middle. Goes deep in his crease and clips it off his pads to deep square leg
12,SL,2,10.6,1,"Nawaz to Nissanka, 1 run",fullish on off. Backs away while playing a late cut. Gets it to the left of short third for a single
12,SL,2,11.1,6,"Usman Qadir to Nissanka, SIX runs","dances down the track! And smacks it over the fielder trying to take a catch at deep midwicket. Tosses it up, and since Nissanka charged him, it ends up being a full toss. Hammered!"
12,SL,2,11.2,1,"Usman Qadir to Nissanka, 1 run","Qadir gets away with this poor ball. Full toss, quite wide. Nissanka flat-bats it to long on, mistimed."
12,SL,2,11.3,W,"Usman Qadir to Rajapaksa, OUT","wickettttttttttt! And the wristspinner breaks the 51-run partnership. Tosses it up, just outside off. Rajapaksa tries the slog sweep against the googly, but he's only got the elevation. Deep midwicket runs in, keeps his eyes on the ball, and that's SL four down!"
12,SL,2,11.4,0,"Usman Qadir to Nissanka, no run","top legspinner's ball! Full on middle. Just a bit of turn away. Nissanka gets forward to fend, but the ball goes past the edge, and just over off stump! Nissanka falls over after being bamboozled, and Rizwan takes the bails off. Is he stumped? They want to check..... Nissanka is safe."
12,SL,2,11.5,2,"Usman Qadir to Nissanka, 2 runs","good length ball on off. Bit of turn away. Flicked to square leg, where nobody is there. Fielder in the deep has to run in, and that allows them to pinch a second run."
12,SL,2,11.6,1,"Usman Qadir to Nissanka, 1 run","tosses it up, quite wide outside off. Ends up as a wide full toss that is clobbered past the non-striker. Four written all over it, but long on - Fakhar - makes good ground running to his left to slide and stop"
12,SL,2,12.1,1,"Nawaz to Nissanka, 1 run",good length ball on middle. Skidding into leg. Wants to clip it leg side but a leading edge takes it to short cover instead
12,SL,2,12.2,1,"Nawaz to Shanaka, 1 run",full on middle. Driven with hard hands to wide long on for a single
12,SL,2,12.3,0,"Nawaz to Nissanka, no run",full ball on middle. Gets low and fends it towards cover point
12,SL,2,12.4,1,"Nawaz to Nissanka, 1 run",moves to 49 with that single. Fullish on off. Moves to the off side and plays a mistimed flick to mid on
12,SL,2,12.5,1,"Nawaz to Shanaka, 1 run",full on off stump. Firmly driven along the carpet to long off
12,SL,2,12.6,0,"Nawaz to Nissanka, no run","Nawaz bowls out and finishes his spell conceding only 21. Fullish on off. Bit of extra bounce with Nissanka trying to get forward to meet it. Hits him, rolls away to short third"
12,SL,2,13.1,1,"Usman Qadir to Shanaka, 1 run","full ball on off stump. Moves across to the off side to sweep. Hits him on his arm, and rolls away to the leg side. One run. LBW appeal turned down, because impact is probably outside off."
12,SL,2,13.2,1,"Usman Qadir to Nissanka, 1 run",a confident fifty by flat-batting this length ball down to wide long on for a single. Has held the innings together despite the three early blows in the powerplay. #Back2Back50s
12,SL,2,13.3,0,"Usman Qadir to Shanaka, no run",fullish on off stump. Mistimed drive to mid on
12,SL,2,13.4,0,"Usman Qadir to Shanaka, no run","top legspinner's ball as this full ball on middle and off turns away from him, past his bat's edge as he tries to defend"
12,SL,2,13.5,1,"Usman Qadir to Shanaka, 1 run",full ball on middle stump. Worked off his toes square on the leg side
12,SL,2,13.6,2nb,"Usman Qadir to Nissanka, (no ball) 1 run",full just outside off. Driven to long off. Is that the end of the over? No! Overstepped
12,SL,2,13.6,0,"Usman Qadir to Shanaka, no run",full ball on off. Mistimed back to Qadir
12,SL,2,14.1,1,"Haris Rauf to Nissanka, 1 run",starts off with an attempted yorker. On middle stump. Clipped off his toes to fine leg
12,SL,2,14.2,0,"Haris Rauf to Shanaka, no run",full ball just outside off stump. Smacks a drive to cover. Crowd thinks it is a catch but the roar dies down rather swiftly.
12,SL,2,14.3,0,"Haris Rauf to Shanaka, no run","good length ball just outside off. Nissanka sticks the bat out to reach at it, but it goes past the edge. Wobbly delivery, especially after hitting the deck"
12,SL,2,14.4,4,"Haris Rauf to Shanaka, FOUR runs",full on off. Nissanka moves across to the off side slightly and plays across the line too. The swipe has enough bat to beat the fine-leg fielder!
12,SL,2,14.5,6,"Haris Rauf to Shanaka, SIX runs","yorker doesn't come off, and Shanaka gets a big one! Full ball on off stump. Pretty much #InTheSlot for Shanaka, and he clobbers a six over wide long on"
12,SL,2,14.6,0,"Haris Rauf to Shanaka, no run",good length ball outside off stump. Tries to swing across the line. Misses.
12,SL,2,15.1,1,"Hasan Ali to Nissanka, 1 run",length ball on off. Nissanka backs away and mows a flat-batted shot to Fakhar at long on
12,SL,2,15.2,0,"Hasan Ali to Shanaka, no run","back of a length, outside off stump. Tries the ramp eyeing third-man region, but misses. To the keeper. Rizwan appeals for caught behind but not given. However, Pakistan have nothing to lose, and since Rizwan is quite excited, Babar goes up for a review. However, false alarm. Umpire Anil got it spot on and the review has been wasted."
12,SL,2,15.3,1,"Hasan Ali to Shanaka, 1 run",full on off stup. Slower ball this time. Pushed to cover
12,SL,2,15.4,0,"Hasan Ali to Nissanka, no run",fullish ball on off stump. Punched back to the bowler
12,SL,2,15.5,0,"Hasan Ali to Nissanka, no run",yorker length on middle and leg. Dug away to cover
12,SL,2,15.6,2,"Hasan Ali to Nissanka, 2 runs",fullish ball on off. Swings across the line and gets it to deep midwicket
12,SL,2,16.1,6,"Mohammad Hasnain to Shanaka, SIX runs","short ball on middle and leg. Looks to pull it behind square, but it is top edged behind Rizwan for six! Hasnain's pace causing his downfall on this occasion."
12,SL,2,16.2,W,"Mohammad Hasnain to Shanaka, OUT","slower ball does the trick and once again two Pakistan fielders nearly collide while taking a catch. Takes the pace off, full ball just outside off. Shanaka looks to tee off over Hasnain's head, but can only sky this shot. Hasan and Iftikhar are both running in from long on and long off to take the catch, and neither are looking at the other. They both take a tumble, but we see that Hasan has the ball safely in his grasp."
12,SL,2,16.3,1lb,"Mohammad Hasnain to Nissanka, 1 leg bye",full ball on leg stump. Misses the flick down the leg side. Hits his pad and rolls away to the leg side for a single. LBW appeal turned down
12,SL,2,16.4,4,"Mohammad Hasnain to Hasaranga de Silva, FOUR runs","target under five! And insult to injury is that it is a dropped catch that goes for four. Short ball on off. Hasaranga backs away to flay a cut behind square. Flies off the bat's face, and Nawaz at deep third gets low to take a catch, but he drops it and the ball dribbles away."
